;-----------------------------------------------------------
;ICAO	Latitude	Longitude	City/Airport
NZOA	-44.486656	169.986115	Omarama
NZWS	-41.738007	171.580963	Westport
NZWR	-35.768406	174.365051	Whangarei
NZWP	-36.787777	174.630280	Whenuapai (Military)
NZWO	-39.006939	177.406662	Wairoa
NZWU	-39.962223	175.025238	Wanganui
NZWM	-44.789993	171.091660	Waimate
NZTT	-38.303326	175.146942	Te Kuiti
NZWG	-43.551109	172.552780	Wigram
NZWF	-44.725269	169.243057	Wanaka
NZWB	-41.518284	173.870148	Woodbourne (Military)
NZUN	-37.021664	175.863617	Pauanui Beach
NZUK	-44.235001	170.118332	Pukaki
NZTZ	-45.462772	167.700562	Te Anau
NZTU	-44.303333	171.225006	Timaru
NZWN	-41.327221	174.805283	Wellington Intl
NZCX	-36.791664	175.508606	Coromandel
NZHK	-42.713608	170.985275	Hokitika
NZGY	-44.871666	168.397507	Glenorchy
NZGS	-38.663326	177.978333	Gisborne
NZGC	-46.156666	168.898331	Gore
NZGB	-36.243328	175.471664	Great Barrier
NZFI	-40.256660	175.603607	Feilding
NZDV	-40.228333	176.078613	Dannevirke
NZHN	-37.866383	175.335281	Hamilton
NZDA	-35.939720	173.893616	Dargaville
NZHB	-36.791664	174.663605	Hobsonville Aero
NZCI	-43.809994	-176.457230	Chatham Is/Tuuta
NZCH	-43.487499	172.533890	Christchurch Intl
NZAS	-43.903324	171.796661	Ashburton
NZAR	-37.029709	174.973328	Ardmore
NZAP	-38.739716	176.084442	Taupo
NZAG	-36.731663	175.650284	Matarangi
NZNV	-46.414993	168.320007	Invercargill
NZOX	-36.146385	175.418610	Okiwi Station
NZDN	-45.928051	170.198334	Dunedin
NZMF	-44.673328	167.923340	Milford Sound
NZNS	-41.298328	173.221115	Nelson
NZNR	-39.465824	176.869995	Napier
NZNP	-39.008606	174.179169	New Plymouth
NZAA	-37.008049	174.791672	Auckland Intl
NZNE	-36.656662	174.655273	North Shore
NZGT	-43.906666	170.128326	Glentanner
NZMO	-45.533051	167.649994	Manapouri
NZHS	-39.646667	176.766937	Hastings
NZME	-37.257492	175.115005	Mercer
NZMC	-43.764992	170.133331	Mount Cook
NZKI	-42.424992	173.605270	Kaikoura
NZLX	-45.211662	169.373337	Alexandra
NZKT	-35.069996	173.285278	Kaitaia
NZKO	-35.451103	173.817215	Kaikohe
NZKM	-41.236660	172.104996	Karamea
NZKK	-35.262775	173.911942	Kerikeri
NZMA	-37.734436	175.741943	Matamata
NZMS	-40.973331	175.633606	Masterton
NZKF	-36.406387	174.587219	Kaipara Flats
NZRN	-29.250000	-177.916700	Raoul Island
NZZC	-38.455000	179.743333	New Zealand Domestic FIR
NZCM	-77.866670	166.966700	Mcmurdo Sound
OAMN	35.933331	064.750000	Maimana
OAMS	36.704163	067.208336	Mazar
OAQN	34.999996	063.166668	Qala-I-Naw
OASG	36.666668	065.916664	Sheberghan
OATN	32.616665	065.866669	Tereen
OABN	34.816662	067.816666	Bamyan
OAKS	33.349998	069.949997	Khost
OAZJ	31.099997	061.933334	Zaranj
OAUZ	36.662491	068.911110	Kunduz
OAKG	37.083328	069.366669	Khojaghar
OAKB	34.568882	069.214996	Kabul
OAJL	34.397217	070.495003	Jalalabad
OAHR	34.216106	062.226387	Herat
OAFZ	37.083328	070.500000	Faizabad
OAFR	32.333332	062.099998	Farah
OABT	31.549999	064.366669	Bost
OACC	34.533329	065.266670	Chakhcharan
OAKN	31.504440	065.844719	Kandahar
OAZG	31.000000	061.850000	Zaranj
OAZB	36.500000	071.250000	Zebak
OASD	33.400000	062.283330	Shindand
OAKX	29.391667	062.458333	Kabul FIR
OAJS	35.133330	069.250000	Jabul Saraj
OBBS	25.918362	050.590599	Shaikh Isa AB
OBBI	26.270830	050.633610	Bahrain Intl
OBBB	29.000000	049.450000	Bahrain FIR
OERY	24.717495	046.720833	Riyadh AB
OERT	26.722498	050.031113	Ras Tanura
OERR	30.906387	041.138054	Arar
OERM	28.079010	048.611057	Ras Al Mishab
OERK	24.962603	046.707813	King Khalid Intl
OERF	29.626110	043.490555	Rafha
OESH	17.467220	047.120277	Sharurah
OEPJ	24.106665	041.035831	Pump Station 10
OEWD	20.504234	045.199043	Wadi Al Dawasir
OEPI	24.275547	042.143612	Pump Station 9
OERB	22.699995	039.066666	Rabigh
OESK	29.784851	040.101563	Al Jouf
OETB	28.371666	036.625000	Tabuk
OETF	21.483047	040.543888	Taif
OETN	27.867359	048.769608	Ras Tanajib
OEUM	25.166660	037.333332	Umm Lejj
OEWJ	26.198376	036.475582	Wejh
OEYN	24.144979	038.063755	Yenbo
OEZL	26.349998	044.833332	Zulfi
OEHR	24.133327	049.066666	Harad
OEPF	24.699993	044.968334	Pump Station 6
OETR	31.692698	038.731068	Turaif
OEBQ	25.909994	049.588333	Abqaiq
OEJN	21.681103	039.155140	King Abdulaziz Intl
OEAH	25.285269	049.485001	Al Ahsa
OEPC	25.166660	047.496666	Pump Station 3
OEBH	19.984180	042.623268	Bisha
OEDR	26.263884	050.152222	Dhahran Intl
OEDW	24.483330	044.366665	Dawadmi
OEGN	16.901104	042.585835	Jazan
OEGS	26.302820	043.773911	Gassim
OEGT	31.412018	037.279064	Guriat
OEHL	27.439716	041.687222	Hail
OEMA	24.553923	039.705273	Pr Mohammad Bin Abdulaziz Int
OEBA	20.296047	041.634083	Al Baha
OEPA	28.334970	046.124695	Hafr Al-Batin
OENG	17.612608	044.421265	Nejran
OEKM	18.299999	042.799999	King Khalid AB
OEKK	27.900949	045.528053	King Khalid Military City
OEKH	24.063328	047.579998	Prince Sultan AB
OEAB	18.239998	042.655571	Abha
OEJB	27.038477	049.405628	Jubail
OENR	27.499998	048.500000	Nariya
OEMK	21.433330	039.766670	Makkah
OEJD	21.500000	039.200000	Jeddah ACC FIR
OINN	36.663326	051.464722	Noshahr
OIKP	27.159443	056.171944	Havadarya
OIMM	36.234165	059.645000	Shahid Hashemi Nejad
OINJ	36.649994	052.349998	Bishe Kola AB
OINE	37.366661	055.483334	Kalaleh
OIMT	33.680000	056.901390	Tabas
OIMN	37.489159	057.306389	Bojnord
OIMC	36.488049	061.070000	Sarakhs
OIMB	32.898052	059.266109	Birjand
OIKY	29.551107	055.671665	Sirjan
OIKQ	26.753883	055.903313	Dayrestan
OIKK	30.274437	056.951111	Kerman
OIKM	29.084162	058.449722	Bam
OIYY	31.906103	054.276390	Shahid Sadooghi
OIKR	30.297501	056.050835	Rafsanjan
OINZ	36.635269	053.193890	Dasht-E-Naz
OISL	27.673056	054.387222	Lar
OISR	27.373047	053.188057	Lamerd
OISS	29.540274	052.588612	Shahid Dastghaib Intl
OITL	38.331383	048.431110	Ardabil
OITM	37.348053	046.133057	Sahand
OITP	39.612499	047.854721	Parsabade Moghan
OIKJ	28.727499	057.670277	Jiroft
OITT	38.133888	046.235001	Tabriz Intl
OINR	36.909164	050.680000	Ramsar
OIZB	31.098333	061.543888	Zabol
OIZC	25.444443	060.383610	Konarak
OIZH	29.474161	060.902779	Zahedan Intl
OIZI	27.228884	060.721111	Iran Shahr
OITR	37.671387	045.069168	Uromiyeh
OIAW	31.337492	048.760277	Ahwaz
OISJ	28.586666	053.581112	Jahrom
OIKB	27.218607	056.377499	Bandar Abbass Intl
OIAA	30.371117	048.228344	Abadan
OIAD	32.433331	048.383335	Dezful AB
OIAG	30.749994	049.683334	Aghajari
OIAH	30.337776	050.828056	Gachsaran
OIAI	32.002216	049.268612	Shahid Asyaee
OIAM	30.559166	049.150276	Mahshahr
OIBA	25.866667	055.033333	Abumusa
OIBB	28.949436	050.830276	Bushehr
OIBJ	27.821943	052.352222	Tohid
OIBK	26.527214	053.979721	Kish
OIBL	26.531939	054.824165	Bandar Lengeh
OIBQ	29.260288	050.323879	Khark
OIIK	36.233330	050.033333	Ghazvin
OIBS	25.909166	054.555832	Sirri Island
OIID	35.704159	051.473888	Doshan Tappeh AB
OIHS	35.202774	048.666668	Hamadan AB
OIHH	34.869160	048.552502	Hamadan
OIGG	37.323326	049.617779	Rasht
OIAJ	30.833347	049.533333	Omidiyeh AB
OIFP	32.616665	051.666668	Badr AB
OIIG	35.633324	051.383320	Ghale Morghi
OIFM	32.750832	051.862778	Shahid Beheshti
OICS	35.248882	047.011112	Sanandaj
OICK	33.438606	048.280834	Khoram Abad
OICI	33.586658	046.404446	Ilam
OICC	34.347492	047.149166	Shahid Ashrafi Esfahani
OIBV	26.810278	053.356110	Lavan
OIII	35.688889	051.314724	Mehrabad Intl
OIZJ	26.633330	057.766670	Jask
OIFV	32.325830	051.381390	Zarrinshahr
OIIX	37.350000	053.933333	Tehran FIR
OIFK	33.983330	051.450000	Kashan
OIFS	32.333330	050.850000	Shahrekord
OIHR	34.100000	049.400000	Arak
OIIP	35.782500	050.822780	Karaj
OIIS	35.550000	053.383330	Semnan
OICG	34.516670	045.583330	Ghasre-Shirin
OITZ	36.683330	048.483330	Zanjan
OITS	36.250000	046.266670	Saghez
OIMH	35.266670	059.216670	Torbat-E-Heidarieh
OITK	38.550000	044.966670	Khoy
OISF	28.966670	053.683330	Fasa
OISA	31.183330	052.666670	Abadeh
OING	36.816670	054.466670	Gorgan
OIMS	36.216670	057.666670	Sabzevar
OJAQ	29.611612	035.018066	Aqaba Intl
OJAM	31.970335	035.985840	Marka Intl
OJAI	31.722553	035.993214	Queen Alia Intl
OJAC	32.153889	039.201944	Amman FIR
OJMN	30.166670	035.783330	Ma'An
OJBD	32.550000	035.850000	Irbid MET
OJHF	32.200000	037.133330	Hotel Five Met. Station
OJHR	32.500000	038.200000	Hotel Four MET
OJMF	32.366670	036.250000	Mafraq (Mil)
OKBK	29.226561	047.968929	Kuwait Intl
OKAC	29.101389	046.555278	Kuwait FIR
OLBA	33.820553	035.489166	Beirut Intl
OLKA	34.586105	036.002777	Rene Mouawad AB
OLRA	33.883327	035.983334	Rayak AB
OLBB	33.266667	034.883333	Beirut FIR
OMSJ	25.329163	055.516109	Sharjah
OMRK	25.613325	055.938889	Khaimah Intl
OMFJ	25.108459	056.333752	Fujairah Intl
OMAS	25.141663	052.872223	Das Island
OMDB	25.252775	055.364445	Dubai Intl
OMAD	24.428331	054.458054	Bateen
OMAZ	24.861380	053.075279	Zirku
OMU9	38.884186	-092.985474	Kollmeyer
OMAQ	24.958330	052.799999	Qarnayn
OMAJ	24.181936	052.623611	Jebel Dhana
OMAC	23.298048	054.221668	Asab
OMAB	23.599720	053.379444	Buhasa
OMAA	24.433056	054.651112	Abu Dhabi Intl
OMAL	24.261662	055.609165	Al Ain Intl
OMAR	24.799994	052.558334	Arzanah
OMAE	26.350000	056.100000	Emirates FIR
OOKB	26.183331	056.233334	Khasab AB
OOSA	17.036665	054.088612	Salalah
OOMS	23.592773	058.281666	Seeb Intl
OOIZ	22.891661	057.758335	Izki AB
OOFD	22.348328	056.482498	Fahud
OOGB	21.376938	057.050556	Qarn Alam
OOFQ	22.866663	057.549999	Firq AB
OOHA	19.969997	056.278057	Haima
OONR	18.141663	055.175278	Marmul
OOSH	24.466670	056.633330	Sohar
OOSR	22.533330	059.483330	Sur
OOBR	24.233330	055.783330	Buraimi
OOMM	25.000000	056.583333	Muscat FIR
OOSQ	23.066670	057.650000	Saiq
OOMA	20.666670	058.900000	Masirah
OOTH	17.666670	054.033330	Thumrait
OPRK	28.385605	070.279808	Sheikh Zayed
OPQT	30.251194	066.940109	Quetta
OPQS	33.563324	073.033333	Dhamial Army
OPPS	33.991661	071.516670	Peshawar
OPPI	25.290291	063.344528	Pasni
OPPG	26.950886	064.139084	Panjgur
OPPC	33.899994	070.066666	Parachinar
OPOR	25.299999	064.583336	Ormara
OPRN	33.617218	073.099998	Chaklala
OPSU	28.633331	069.166664	Sui
OPNH	26.219162	068.390274	Nawabshah
OPRQ	30.761665	072.283333	Shorkot Road AB
OPRT	33.849583	073.798141	Rawalakot
OPSB	29.574718	067.843056	Sibi
OPSD	35.349998	075.533333	Skardu
OPSK	27.722052	068.791580	Sukkur
OPZB	31.358576	069.463417	Zhob
OPMT	30.199993	071.416664	Multan
OPTA	33.984993	072.611664	Tarbela Dam
OPTU	25.986471	063.030193	Turbat
OPSN	26.473331	067.717224	Sehwan Sharif
OPSR	32.049995	072.666664	Sargodha AB
OPCH	35.885963	071.799835	Chitral
OPMR	24.899992	066.933334	Masroor AB
OPSS	34.807770	072.349998	Saidu Sharif
OPBW	29.344440	071.712502	Bahawalpur
OPCL	35.426666	074.081665	Chilas
OPDB	28.879160	064.404167	Dalbandin
OPDG	29.960554	070.485275	Dera Ghazi Khan
OPDI	31.909298	070.896858	Dera Ismail Khan
OPFA	31.365442	072.995308	Faisalabad
OPGD	25.233330	062.329582	Gwadar
OPGT	35.924438	074.340279	Gilgit
OPJA	28.279999	068.451668	Jacobabad Mil
OPMA	33.049992	073.633331	Mangla
OPJI	25.083326	061.816666	Jiwani
OPMI	32.561665	071.571663	Mianwali AB
OPBN	32.966660	070.533333	Bannu
OPMJ	27.333328	068.183334	Moenjodaro
OPLH	31.499996	074.383331	Walton
OPLA	31.521385	074.402496	Lahore
OPKT	33.574997	071.441666	Kohat AB
OPKH	27.774998	066.625000	Khuzdar
OPKD	25.299999	068.383331	Hyderabad
OPKC	24.901388	067.150002	Quaid-E-Azam Intl
OPMF	34.339027	073.508667	Muzaffarabad
OPRS	34.066670	071.983330	Risalpur (Mil)
OPKR	23.500000	061.333333	Karachi FIR
OPLR	30.000000	066.333333	Lahore FIR
ORBS	33.242775	044.237499	Saddam Intl
ORMM	30.546387	047.665279	Basrah Intl
ORMS	30.416670	047.650000	Shaibah / Basrah
ORBB	33.233330	044.233330	Baghdad
ORBM	36.316670	043.150000	Mosul
OSAP	36.179718	037.226112	Aleppo Intl
OSPR	34.549995	038.299999	Palmyra
OSLK	35.409721	035.946110	Basel Al-Assad Intl
OSKL	37.033325	041.200001	Kamishly
OSDI	33.410828	036.513332	Damascus Intl
OSDZ	35.283329	040.166668	Deir Zzor
OTBD	25.261118	051.565056	Doha Intl
OYMB	15.468050	045.327778	Marib
OYSQ	12.633330	053.900002	Moori
OYZM	16.208332	044.794998	Al-Hazm
OYSY	15.963881	048.788887	Sayun
OYSN	15.480000	044.220833	Sanaa Intl
OYSH	16.966665	043.727779	Saadah
OYRN	14.656104	049.378887	Riyan
OYQN	15.416660	051.683334	Qishn
OYMK	13.933332	045.650002	Mukeiras
OYAB	16.008324	043.177776	Abbs
OYAA	12.827498	045.031387	Aden Intl
OYKM	15.363326	042.605000	Kamaran
OYTZ	13.688882	044.137501	Ganed
OYAT	14.533330	046.816666	Ataq
OYBI	14.099993	045.433334	Al-Bayda
OYBN	14.783333	045.716667	Beihan
OYBQ	17.346661	044.621666	Al-Bough
OYGD	16.191658	052.174999	Al-Ghaidah
OYHD	14.753881	042.977779	Hodeidah Intl
OYMC	13.250000	044.133330	Mokha
OYAG	16.195000	052.170000	Al-Ghaida
OYAR	14.583330	049.250000	Riyan
OYSC	14.433333	045.600000	Sanaa FIR
PARY	64.727211	-155.469894	Ruby
PARC	68.116074	-145.576111	Arctic Village
PANC	61.174320	-149.996185	Anchorage Intl
PAOT	66.884674	-162.598557	Wien Meml
PAQH	59.757004	-161.879486	Quinhagak
PAPO	68.348770	-166.799301	Point Hope
PAPM	59.020050	-161.823090	Platinum
PAPH	56.960007	-158.631332	Port Heiden
PAPG	56.801651	-132.945282	Johnson Petersburg
PAQT	70.209953	-151.005554	Nuiqsut
PAOR	62.961327	-141.929138	Northway
PAOM	64.513580	-165.442581	Nome
PASA	63.686390	-170.492630	Savoonga
PANI	61.581577	-159.543045	Aniak
PASL	61.699024	-157.152359	Sleetmute
PAMY	60.371414	-166.270615	Mekoryuk
PAMR	61.214371	-149.846161	Merrill
PAMH	63.880558	-152.300674	Minchumina
PAMC	62.952866	-155.605759	McGrath
PALU	68.875122	-166.110016	Cape Lisburne LRRS
PAKW	55.579231	-133.076004	Klawock
PAKT	55.355568	-131.713745	Ketchikan Intl
PANV	62.648575	-160.189896	Anvik
PATC	65.563103	-167.921661	Tin City LRRS
PAFB	64.836517	-147.616867	Wainwright AAF
PAKP	68.137054	-151.742798	Anaktuvuk Pass
PAYA	59.503357	-139.660233	Yakutat
PAWS	61.571960	-149.540558	Wasilla
PAWR	60.777210	-148.721573	Whittier
PAWN	67.562073	-162.975281	Noatak
PAWG	56.484322	-132.369827	Wrangell
PAVD	61.133942	-146.248367	Valdez
PAUN	63.888351	-160.798950	Unalakleet
PASI	57.047138	-135.361603	Sitka Rocky Gutierrez
PATG	59.052841	-160.396927	Togiak
PASC	70.194756	-148.465164	Deadhorse
PATA	65.174385	-152.109390	Calhoun Meml
PASY	52.712273	174.113617	Eareckson AS
PASX	60.476131	-151.032440	Soldotna
PASW	61.965290	-151.191360	Skwentna
PASV	61.097363	-155.574234	Sparrevohn LRRS
PASN	57.167328	-170.220444	St Paul I
PASM	62.060482	-163.302109	St Mary's
PASK	66.600029	-159.986191	Selawik
PASH	66.249565	-166.089554	New Shishmaref
PASD	55.314995	-160.517670	Sand Point
PATK	62.320492	-150.093689	Talkeetna
PACS	54.582424	-164.914474	Cape Sarichef
PAEH	58.646427	-162.062775	Cape Newenham LRRS
PAED	61.253056	-149.793869	Elmendorf AFB
PAEA	64.776390	-141.150925	Eagle
PADY	59.959503	-162.881729	Kongiganak
PADU	53.900135	-166.543503	Unalaska
PAKN	58.676796	-156.649216	King Salmon
PADL	59.045406	-158.503342	Dillingham
PAFM	67.106102	-157.853622	Ambler
PACZ	61.780289	-166.038742	Cape Romanzof LRRS
PAEI	64.665665	-147.101501	Eielson AFB
PACV	60.491833	-145.477646	Cordova-Smith
PADQ	57.749958	-152.493851	Kodiak
PACL	64.301201	-149.120148	Clear
PACD	55.205582	-162.724258	Cold Bay
PABV	61.416122	-149.508881	Birchwood
PABT	66.915276	-151.528061	Bettles
PABR	71.285446	-156.766006	Wiley Post-Will Rogers Meml
PABL	65.980606	-161.144226	Buckland
PABI	63.994541	-145.721649	Allen AAF
PABE	60.779774	-161.837997	Bethel
PABA	70.133987	-143.581863	Barter I LRRS
PAAQ	61.594734	-149.088821	Palmer Mun
PACY	60.082008	-142.493484	Yakataga
PAIN	63.732590	-148.910645	McKinley Natl Park
PAKK	64.933998	-161.158173	Koyuk
PAKI	59.933113	-164.030899	Kipnuk
PADK	51.881393	-176.647202	Adak NAF
PAJC	56.311451	-158.373230	Chignik
PAEM	62.785179	-164.491043	Emmonak
PAIL	59.752647	-154.917175	Iliamna
PAIK	66.979370	-160.435852	Baker Meml
PAHS	65.700554	-156.387497	Huslia
PAHP	61.524178	-166.146774	Hooper Bay
PAHO	59.645550	-151.476578	Homer
PAHN	59.244698	-135.521225	Haines
PAGS	58.424374	-135.707382	Gustavus
PAGM	63.766621	-171.732803	Gambell
PAGK	62.154884	-145.456635	Gulkana
PAGA	64.736176	-156.937408	Pitka
PAFW	62.506607	-153.893616	Farewell
PAFE	56.963200	-133.912384	Kake
PAFA	64.813675	-147.859665	Fairbanks Intl
PAEW	60.940872	-164.643997	Newtok
PAEN	60.571289	-151.247864	Kenai Mun
PAGY	59.460056	-135.315659	Skagway
PAJN	58.354958	-134.576279	Juneau Intl
PCIS	-02.769994	-171.713333	Canton Afld
PFYU	66.571487	-145.250412	Ft Yukon
PGWT	14.996847	145.618042	West Tinian
PGUM	13.483447	144.795990	Guam Intl
PGUA	13.581107	144.924438	Andersen AFB
PGRO	14.174301	145.242538	Rota I Intl
PGSN	15.119001	145.729355	Saipan Intl
PHMU	20.001322	-155.668106	Waimea-Kohala
PHTO	19.720257	-155.048462	Hilo Intl
PHSF	19.760012	-155.553894	Bradshaw AAF
PHOG	20.898645	-156.430466	Kahului
PHNY	20.785606	-156.951416	Lanai City
PHNL	21.318691	-157.922409	Honolulu Intl
PHUP	20.265255	-155.859985	Upolu
PHNA	21.305725	-158.072250	Barbers Point NAS
PHBK	22.040472	-159.786652	Barking Sands PMRF
PHNG	21.454720	-157.772217	Kaneohe Bay MCAF
PHMK	21.152868	-157.096237	Molokai
PHDH	21.580168	-158.197235	Dillingham
PHFS	23.867216	-166.287506	Tern I.
PHHI	21.481544	-158.036972	Wheeler AAF
PHHN	20.795631	-156.014435	Hana
PHKO	19.738766	-156.045624	Kona Intl At Keahole
PHLI	21.976089	-159.338623	Lihue
PHLU	21.210999	-156.973663	Kalaupapa Apt.
PJON	16.730547	-169.535278	Johnston Atoll
PKMA	11.339995	162.328339	Enewetak Aux AF
PKMJ	07.064979	171.272034	Marshall Is Intl
PKRO	09.399998	167.466660	Roi-Namur
PKWA	08.718331	167.731674	Bucholz AAF
PLCH	01.991163	-157.358673	Cassidy Intl
PLPA	05.883332	-162.066666	Palmyra
PMDY	28.203522	-177.382080	Henderson Field
POLI	70.499710	-149.879532	Oliktok LRRS
PPIZ	69.728432	-163.017075	Point Lay
PTPN	06.985100	158.208984	Pohnpei Intl
PTRO	07.367299	134.544281	Babelthuap/Koror
PTSA	05.356969	162.958389	Kosrae
PTYA	09.498909	138.082504	Yap Intl
PTKK	07.461890	151.843018	Chuuk Intl
PUTO	65.992783	-153.704285	Indian Mountain LRRS
PWAK	19.279999	166.641663	Wake I AAF
RATH	52.105300	-008.982800	Rathcoole
RCKW	22.039995	120.733330	Hengchun
RCMT	26.226665	119.999168	Matsu
RCNN	22.956575	120.208076	Tainan Aero
RCPO	24.814903	120.941521	Hsinchu Aero
RCQC	23.570484	119.630325	Makung AB
RCQS	22.793325	121.181664	Chihhong
RCSQ	22.698330	120.481667	Pingtung North
RCSS	25.069595	121.551537	Sungshan
RCYU	24.021521	121.618141	Hualien
RCMQ	24.281666	120.620003	Ching Chuan Kang AB
RCTP	25.080158	121.232224	Chiang Kai Shek Intl
RCBS	24.425848	118.364265	Shang Yi
RCLG	24.186291	120.653992	Taichung Aero
RCKU	23.464905	120.391441	Chiayi Aero
RCKH	22.575438	120.350670	Kaohsiung Intl
RCGM	25.055000	121.241669	Taoyuan
RCGI	22.674438	121.458336	Green I
RCFN	22.754858	121.101402	Fengnin
RCDI	24.853327	121.236664	Lungtang
RCDC	22.673332	120.461388	Pingtung South
RCLY	22.029440	121.527222	Lan Yu I
RCAY	22.783329	120.261665	Kangshan
RCFS	22.416670	120.550000	Jiadong
RCHI	27.070110	142.196700	Chichijima Airstrip
RCLM	20.666670	116.716700	Dongsha =
RCMJ	22.466670	120.433300	Donggang
RCMS	24.750000	121.766700	Ilan
RCNO	23.266670	119.666700	Dongshi
RCUK	24.933330	121.300000	Bakuai
RCFG	26.166670	119.933300	Mazu =
RJOM	33.827248	132.699631	Matsuyama
RJOO	34.784348	135.439133	Osaka Intl
RJOR	35.530067	134.165039	Tottori
RJOS	34.133007	134.605881	Tokushima
RJOT	34.214100	134.015640	Takamatsu
RJNG	35.394306	136.869522	Gifu Aero
RJOW	34.676224	131.790558	Iwami
RJOK	33.544563	133.671448	Kochi
RJOZ	34.047108	131.052856	Ozuki Aero
RJOA	34.436020	132.922165	Hiroshima
RJSA	40.734631	140.690887	Aomori
RJOY	34.596676	135.599289	Yao
RJOI	34.143795	132.235809	Iwakuni MCAS
RJOH	35.492264	133.236511	Miho Aero
RJOF	34.034348	131.546432	Hofu Aero
RJOE	34.533291	136.672348	Akeno Aero
RJOB	34.755699	133.853149	Okayama
RJSC	38.411938	140.371384	Yamagata
RJNY	34.812740	138.298035	Shizuhama Aero
RJNT	36.648338	137.187500	Toyama
RJNO	36.181076	133.324814	Oki
RJNN	35.255489	136.924393	Nagoya
RJNK	36.393627	136.407852	Komatsu
RJNH	34.750237	137.703079	Hamamatsu Aero
RJTT	35.553257	139.781219	Tokyo (Haneda) Intl
RJOC	35.413662	132.889877	Izumo
RJTA	35.454643	139.450134	Atsugi Aero
RJTY	35.753220	139.346802	Yokota AB
RJTX	35.291355	139.676407	Yokosuka Heliport
RJTU	36.513145	139.865616	Utsunomiya Aero
RJEB	44.259853	143.532364	Monbetsu
RJTR	35.519917	139.396805	Kastner AAF
RJNF	36.142815	136.223709	Fukui
RJTO	34.782494	139.361282	Oshima
RJTL	35.798237	140.013397	Shimofusa Aero
RJTK	35.398273	139.909821	Kisarazu Aero
RJTJ	35.842106	139.410675	Iruma Aero
RJTH	33.114918	139.785477	Hachijojima
RJTF	35.669903	139.530121	Chofu
RJTQ	34.073689	139.560181	Miyake
RJTC	35.710728	139.403183	Tachikawa
RJSD	38.060982	138.414001	Sado
RJSY	38.812325	139.787170	Shonai
RJSU	38.235477	140.922943	Kasuminome
RJST	38.404919	141.219574	Matsushima Aero
RJSS	38.139683	140.916855	Sendai
RJSR	40.191944	140.371384	Odate-Noshiro
RJSO	41.232639	141.132217	Ominato Aero
RJSN	37.955666	139.111725	Niigata
RJSM	40.705204	141.371948	Misawa AB
RJSK	39.615551	140.218613	Akita
RJSI	39.430901	141.135925	Hanamaki
RJSH	40.552170	141.467224	Hachinohe Aero
RJSF	37.229752	140.429413	Fukushima
RJTE	34.987427	139.842697	Tateyama
RJBK	34.591278	133.933426	Kohnan
RJCT	42.891109	143.162491	Tokachi
RJKN	27.836376	128.881256	Tokunoshima
RJCO	43.117691	141.380692	Sapporo
RJEO	42.068035	139.439819	Okushiri
RJCM	43.882694	144.163727	Memanbetsu
RJCK	43.041809	144.192551	Kushiro
RJCJ	42.794403	141.666519	Chitose
RJCI	27.070070	142.196671	Chichijima Airstrip
RJCH	41.770863	140.819199	Hakodate
RJCC	42.775192	141.692276	New Chitose
RJCB	42.733604	143.217499	Obihiro
RJCW	45.404091	141.800781	Wakkanai
RJBT	35.512852	134.786926	Tajima
RJCR	45.454899	141.039185	Rebun
RJBH	34.366821	132.413834	Hiroshimanishi
RJBD	33.663082	135.363876	Nanki-Shirahama
RJBB	34.427299	135.244080	Kansai Intl
RJAZ	34.189499	139.133545	Kozushima
RJAW	24.791067	141.321152	Iwojima  Aero
RJAN	34.369484	139.268524	Nijima
RJAM	24.303333	153.966141	Minami Torishima
RJAK	36.034599	140.192825	Kasumigaura
RJAH	36.181255	140.415024	Hyakuri Aero
RJAF	36.166748	137.922729	Matsumoto
RJAA	35.766941	140.387772	New Tokyo Intl (Narita)
RJCA	43.792770	142.366943	Asahikawa (Military)
RJFO	33.479496	131.737122	Oita
RJKI	28.321339	129.928101	Kikai Aero
RJKB	27.430305	128.704330	Okierabu Apt
RJKA	28.430767	129.712555	Amami
RJFZ	33.684929	131.040375	Tsuiki Aero
RJFY	31.367971	130.837952	Kanoya
RJFU	32.916969	129.913452	Nagasaki
RJFT	32.837315	130.855057	Kumamoto
RJCN	43.577484	144.959778	Nakashibetsu
RJFR	33.836300	130.947052	Kitakyushu
RJDB	33.749069	129.785767	Iki
RJFN	32.079567	131.454269	Nyutabaru Aero
RJFM	31.877119	131.448441	Miyazaki
RJDO	33.190781	129.090286	Ojika
RJDC	33.928795	131.276459	Yamaguchi-Ube
RJFS	33.149723	130.302216	Saga
RJDM	33.325237	130.413498	Metabaru
RJFK	31.803396	130.719406	Kagoshima
